-27,37,49
-22,35,49
-21,34,48
-21,32,46
-22,30,46
-21,30,47
-16,30,47
-17,30,47
-19,29,47
-18,31,49
-18,31,49
-16,31,50
-15,33,52
-13,33,52
-10,35,52
-12,37,51
-16,39,50
-18,40,54
-21,41,51
-20,39,48
-18,39,52
-14,39,55
-13,39,50
-11,39,49
-13,38,52
-11,38,50
-11,39,50
-11,38,49
-9,37,48
-13,39,47
-14,40,51
-12,40,54
-16,41,53
-11,39,48
-10,39,47
-9,39,52
-2,39,59
4,38,53
1,37,52
0,34,52
-17,40,53
-7,39,57
-6,37,54
-13,35,48
-16,35,46
-18,33,42
-16,33,45
-16,35,46
-20,35,48
-20,36,50
-18,36,53
-17,35,49
-16,33,48
-14,33,48
-16,35,50
-16,36,50
-15,36,51
-15,36,51
-17,36,50
-16,35,49
-14,34,49
-14,35,50
-14,35,51
-13,37,53
-14,39,53
-14,38,51
-14,36,50
-17,35,51
-17,35,51
-21,35,48
-20,34,47
-19,34,47
-19,35,49
-19,35,50
-19,35,49
-17,35,50
-18,36,51
-18,36,51
-18,36,50
-18,35,50
-20,37,52
-23,39,52
-24,39,52
-24,39,50
-21,39,50
-17,36,48
-16,34,47
-21,30,41
-20,29,43
-19,29,43
-18,28,44
-17,31,46
-20,34,48
-27,38,48
-27,40,50
-24,43,52
-23,44,51
-22,43,50
-22,42,45
-23,39,44
-23,36,45
-21,36,45
-24,36,43
-26,36,43
-23,39,47
-25,39,48
-28,37,45
-24,35,45
-16,36,48
-22,38,48
-26,39,47
-32,40,47
-29,40,49
-22,39,50
-20,39,48
-21,39,45
-26,38,41
